Map_Name,Scale,Area_Type,Litho_FMLY,Gross_Lith,Family_DV,Family_SDV,Geo_Name,Unit_Name,Unit_SYM,Main_Litho,Litho_SYM,Subordinat,Litho_Comp,Environmnt,Met_Facies,EON,ERA,Period,Age_Ma,Age_Basis,SCGR_Name,Formation,Group_Suit,Bed,Strat_SYM,Diagenesis,Genesis,Structure,Struct_Set,Tectonic,Terrane,Sub_Terane,Publisher,Pub_Date,Report_No,GRP_Label,FORM_Label,SYM_0250K,Labl_0250K,Symbol,Label,Shape_Leng,Shape_Area
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,Neogene gabbro and granophyre dike,Neogene mafic (dioritic-gabbroic) plutonic rock,Olivine gabbro dikes,Olivine gabbro dikes,Tgb,Olivine gabbro dikes,Tgb,Undefined,Olivine gabbro dikes,,None,Phanerozoic,Cenozoic,Neogene,~1 Ma,Inference,"Phanerozoic, Cenozoic, Neogene",Olivine gabbro dikes,,Olivine gabbro dikes,Tgb,Undefined,Rift-drift intrusive,Tihama Asir igneous complex and Red Sea dikes,Continental-oceanic rift basin,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Neogene gabbro and granophyre dike,,Ngb,Neogene gabbro and granophyre dike,Ngb,Neogene gabbro and granophyre dike,19610.7497314,2128903.92013
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,Neogene gabbro and granophyre dike,Neogene mafic (dioritic-gabbroic) plutonic rock,Olivine gabbro dikes,Olivine gabbro dikes,Tgb,Olivine gabbro dikes,Tgb,Undefined,Olivine gabbro dikes,,None,Phanerozoic,Cenozoic,Neogene,~1 Ma,Inference,"Phanerozoic, Cenozoic, Neogene",Olivine gabbro dikes,,Olivine gabbro dikes,Tgb,Undefined,Rift-drift intrusive,Tihama Asir igneous complex and Red Sea dikes,Continental-oceanic rift basin,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Neogene gabbro and granophyre dike,,Ngb,Neogene gabbro and granophyre dike,Ngb,Neogene gabbro and granophyre dike,5990.53844539,461629.285292
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,Neogene gabbro and granophyre dike,Neogene mafic (dioritic-gabbroic) plutonic rock,Olivine gabbro dikes,Olivine gabbro dikes,Tgb,Olivine gabbro dikes,Tgb,Undefined,Olivine gabbro dikes,,None,Phanerozoic,Cenozoic,Neogene,~1 Ma,Inference,"Phanerozoic, Cenozoic, Neogene",Olivine gabbro dikes,,Olivine gabbro dikes,Tgb,Undefined,Rift-drift intrusive,Tihama Asir igneous complex and Red Sea dikes,Continental-oceanic rift basin,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Neogene gabbro and granophyre dike,,Ngb,Neogene gabbro and granophyre dike,Ngb,Neogene gabbro and granophyre dike,5298.94056714,513548.418158
Jabal Ibrahim GM-096C,"1:250,000",Arabian Shield,Igneous intrusive rocks,Plutonic rocks,Neogene gabbro and granophyre dike,Neogene mafic (dioritic-gabbroic) plutonic rock,Olivine gabbro dikes,Olivine gabbro dikes,Tgb,Olivine gabbro dikes,Tgb,Undefined,Olivine gabbro dikes,,None,Phanerozoic,Cenozoic,Neogene,~1 Ma,Inference,"Phanerozoic, Cenozoic, Neogene",Olivine gabbro dikes,,Olivine gabbro dikes,Tgb,Undefined,Rift-drift intrusive,Tihama Asir igneous complex and Red Sea dikes,Continental-oceanic rift basin,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Neogene gabbro and granophyre dike,,Ngb,Neogene gabbro and granophyre dike,Ngb,Neogene gabbro and granophyre dike,796.962444368,38935.9926182
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,21499.7870919,10461018.1491
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,2618.34065294,289394.16279
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,17493.9893387,3033360.79498
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,3986.53785116,553232.56141
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,1110521.83951,3099655453.72
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,25427.4482284,9380339.01979
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,1559.86464821,150924.319782
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,8035.45910899,2146584.24799
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,3278.22342781,344221.699692
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,4165.25792907,840155.584967
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,5034.57952953,562703.951303
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,4543.65592259,648159.326703
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,8497.05040867,1456294.51772
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,16955.6171213,5004813.66925
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,50389.3233686,23027573.7925
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,46903.5682258,17724918.8214
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,14592.4885939,4828300.03217
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,11671.1107725,5639094.73283
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,52479.3610143,20225000.5665
Jabal Ibrahim GM-096C,"1:250,000",Harrat-Arabian Shield,Igneous extrusive rocks,Flood basalt,Quaternary-Neogene flood basalt,Quaternary-Neogene mafic (basaltic) volcanic rocks,Quaternary-Neogene flood basalt,Quaternary-Neogene flood basalt,QTb,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,"Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",,None,Phanerozoic,Cenozoic,Quaternary-Neogene,Age uncertain,Inference,"Phanerozoic, Cenozoic, Quaternary-Neogene",Quaternary-Neogene flood basalt,"Nawasif group, (Buqum basalt)","Alkali-Olivine basalt flow rocks, and Cinder and lava Cones",QTb,Undefined,Volcanic,Flood basalt/harrat,Rift-flank extrusion,Divergent boundary,Asir terrane,Not applicable,SGS,2013-01-01,GM-096C,Flood basalt/harrat,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,QNb,Quaternary-Neogene flood basalt,5138.72570636,1059221.62482
